,Unnamed: 0,Type,ComplexID,ID,Name,Street,District,Date,Discount,URL,FullName,Rooms,MaxTotalArea,MaxPPSM,MaxTotalPrice,MinTotalArea,MinPPSM,MinTotalPrice,TotalArea,TotalPrice,PPSM,Location
123,26,flat,8,12,ЖК — Каховская,"ЖК вул. Каховська, 60 (буд. 3)",Дніпровський р-н,12.2018,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська, 60 (буд. 3))",3 комнаты,116.48,22572.0,2602895.0,74.66,22346.0,1668373.0,74.66-116.48 кв м.,1.67-2.6 млн. грн.,22.3-22.6 тис. грн.,"50.46263709999999, 30.59141859999999"
124,27,flat,8,12,ЖК — Каховская,"ЖК вул. Каховська, 60 (буд. 3)",Дніпровський р-н,12.2018,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська, 60 (буд. 3))",5 комнат,145.38,21954.0,3191707.0,145.38,21954.0,3191707.0,145.38-145.38 кв м.,3.19-3.19 млн. грн.,22.0-22.0 тис. грн.,"50.46263709999999, 30.59141859999999"
125,28,flat,8,13,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
",Дніпровський р-н,12.2018,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
)",1 комната,39.94,23400.0,934596.0,36.25,23166.0,839768.0,36.25-39.94 кв м.,0.84-0.93 млн. грн.,23.2-23.4 тис. грн.,"50.46263709999999, 30.59141859999999"
126,29,flat,8,13,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
",Дніпровський р-н,12.2018,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
)",2 комнаты,61.94,22620.0,1401083.0,61.94,22394.0,1387072.0,61.94-61.94 кв м.,1.39-1.4 млн. грн.,22.4-22.6 тис. грн.,"50.46263709999999, 30.59141859999999"
127,30,flat,8,13,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
",Дніпровський р-н,12.2018,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 4)_x000D_
)",3 комнаты,74.66,22230.0,1659692.0,74.66,22008.0,1643095.0,74.66-74.66 кв м.,1.64-1.66 млн. грн.,22.0-22.2 тис. грн.,"50.46263709999999, 30.59141859999999"
128,31,flat,8,14,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
",Дніпровський р-н,7.2019,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
)",1 комната,43.37,22000.0,900708.0,30.01,20353.0,647016.0,30.01-43.37 кв м.,0.65-0.9 млн. грн.,20.4-22.0 тис. грн.,"50.46263709999999, 30.59141859999999"
129,32,flat,8,14,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
",Дніпровський р-н,7.2019,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
)",2 комнаты,66.84,20416.0,1364605.0,58.54,20008.0,1195153.0,58.54-66.84 кв м.,1.2-1.36 млн. грн.,20.0-20.4 тис. грн.,"50.46263709999999, 30.59141859999999"
130,33,flat,8,14,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
",Дніпровський р-н,7.2019,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
)",3 комнаты,130.78,20064.0,2597730.0,78.7,19663.0,1547456.0,78.7-130.78 кв м.,1.55-2.6 млн. грн.,19.7-20.1 тис. грн.,"50.46263709999999, 30.59141859999999"
131,34,flat,8,14,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
",Дніпровський р-н,7.2019,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
)",4 комнаты,117.0,19863.0,2324013.0,114.66,19515.0,2237576.0,114.66-117 кв м.,2.24-2.32 млн. грн.,19.5-19.9 тис. грн.,"50.46263709999999, 30.59141859999999"
132,35,flat,8,14,ЖК — Каховская,"ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
",Дніпровський р-н,7.2019,"При 100% оплаті:-10%_x000D_
При 50% платі: -5%_x000D_
(для 1-2к.кв)_x000D_
При 100% оплаті:-15%_x000D_
При 50% платі: -7,5%_x000D_
(для 3 к.кв та більше)",https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (ЖК вул. Каховська,_x000D_
60_x000D_
(буд. 5)_x000D_
)",5 комнат,164.56,19515.0,3211369.0,124.15,19515.0,2422772.0,124.15-164.56 кв м.,2.42-3.21 млн. грн.,19.5-19.5 тис. грн.,"50.46263709999999, 30.59141859999999"
133,36,flat,8,15,ЖК — Каховская,"пр-кт Возз'єднання,_x000D_
21-В,_x000D_
II черга будівництва_x000D_
",Дніпровський р-н,введений,5%,https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (пр-кт Возз'єднання,_x000D_
21-В,_x000D_
II черга будівництва_x000D_
)",3 комнаты,111.3,20290.0,2258277.0,98.9,20290.0,2006681.0,98.9-111.3 кв м.,2.01-2.26 млн. грн.,20.3-20.3 тис. грн.,"50.46263709999999, 30.59141859999999"
134,37,flat,8,16,ЖК — Каховская,"пр-кт Возз'єднання,_x000D_
21-В, секція 1-2_x000D_
I черга_x000D_
",Дніпровський р-н,введений,5%,https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (пр-кт Возз'єднання,_x000D_
21-В, секція 1-2_x000D_
I черга_x000D_
)",3 комнаты,106.4,21991.0,2339842.0,105.5,20944.0,2209592.0,105.5-106.4 кв м.,2.21-2.34 млн. грн.,20.9-22.0 тис. грн.,"50.46263709999999, 30.59141859999999"
135,38,flat,8,16,ЖК — Каховская,"пр-кт Возз'єднання,_x000D_
21-В, секція 1-2_x000D_
I черга_x000D_
",Дніпровський р-н,введений,5%,https://kmb.ua/objects/299-zhk-vul-kakhovska-60/,"ЖК — Каховская (пр-кт Возз'єднання,_x000D_
21-В, секція 1-2_x000D_
I черга_x000D_
)",4 комнаты,194.3,25990.0,5049857.0,194.3,25990.0,5049857.0,194.3-194.3 кв м.,5.05-5.05 млн. грн.,26.0-26.0 тис. грн.,"50.46263709999999, 30.59141859999999"
136,152,car,8,16,ЖК — Каховская,"вул. Каховська, 61",Дніпровський р-н,12.2019,-10%,https://kmb.ua/objects/299-zhk-vul-kakhovska-60/?type=4,"ЖК — Каховская вул. Каховська, 61",,,,9999999.0,,,250000.0,,0.25-10.0 млн. грн.,,"50.46263709999999, 30.59141859999999"
137,43,flat,11,19,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири))",1 комната,75.75,25650.0,1942988.0,36.23,24130.0,929300.0,36.23-75.75 кв м.,0.93-1.94 млн. грн.,24.1-25.6 тис. грн.,"50.4626427, 30.4963432"
138,44,flat,11,19,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири))",2 комнаты,112.92,26933.0,2724760.0,49.42,23647.0,1248583.0,49.42-112.92 кв м.,1.25-2.72 млн. грн.,23.6-26.9 тис. грн.,"50.4626427, 30.4963432"
139,45,flat,11,19,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(квартири))",3 комнаты,145.99,23342.0,3407626.0,98.82,22230.0,2196769.0,98.82-145.99 кв м.,2.2-3.41 млн. грн.,22.2-23.3 тис. грн.,"50.4626427, 30.4963432"
140,46,flat,11,20,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири))",1 комната,44.41,24368.0,1082161.0,44.41,24368.0,1082161.0,44.41-44.41 кв м.,1.08-1.08 млн. грн.,24.4-24.4 тис. грн.,"50.4626427, 30.4963432"
141,47,flat,11,20,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири))",2 комнаты,74.9,24130.0,1789264.0,63.8,22924.0,1489798.0,63.8-74.9 кв м.,1.49-1.79 млн. грн.,22.9-24.1 тис. грн.,"50.4626427, 30.4963432"
142,48,flat,11,20,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири))",3 комнаты,99.69,22230.0,2216109.0,99.69,21119.0,2105303.0,99.69-99.69 кв м.,2.11-2.22 млн. грн.,21.1-22.2 тис. грн.,"50.4626427, 30.4963432"
143,49,flat,11,20,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири)",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція Б_x000D_
(квартири))",5 комнат,175.73,21347.0,3751220.0,175.73,21347.0,3751220.0,175.73-175.73 кв м.,3.75-3.75 млн. грн.,21.3-21.3 тис. грн.,"50.4626427, 30.4963432"
144,50,flat,11,21,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(апартаменти)",Шевченківський р-н,10.2019,"При 100% оплаті -10%_x000D_
При 50% оплаті -5%_x000D_
",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №1_x000D_
Секція А_x000D_
(апартаменти))",1 комната,41.57,25530.0,1038211.0,19.03,24476.0,480122.0,19.03-41.57 кв м.,0.48-1.04 млн. грн.,24.5-25.5 тис. грн.,"50.4626427, 30.4963432"
145,51,flat,11,22,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №2",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №2)",1 комната,54.12,25650.0,1388178.0,43.55,25394.0,1106903.0,43.55-54.12 кв м.,1.11-1.39 млн. грн.,25.4-25.6 тис. грн.,"50.4626427, 30.4963432"
146,52,flat,11,22,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №2",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №2)",2 комнаты,76.68,25394.0,1892324.0,56.19,23647.0,1342306.0,56.19-76.68 кв м.,1.34-1.89 млн. грн.,23.6-25.4 тис. грн.,"50.4626427, 30.4963432"
147,53,flat,11,22,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №2",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №2)",3 комнаты,101.27,22230.0,2228720.0,88.42,22008.0,1965577.0,88.42-101.27 кв м.,1.97-2.23 млн. грн.,22.0-22.2 тис. грн.,"50.4626427, 30.4963432"
148,54,flat,11,23,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №3)",1 комната,51.56,25650.0,1309289.0,44.69,25394.0,1136867.0,44.69-51.56 кв м.,1.14-1.31 млн. грн.,25.4-25.6 тис. грн.,"50.4626427, 30.4963432"
149,55,flat,11,23,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №3)",2 комнаты,76.68,24130.0,1850288.0,56.19,23647.0,1342306.0,56.19-76.68 кв м.,1.34-1.85 млн. грн.,23.6-24.1 тис. грн.,"50.4626427, 30.4963432"
150,56,flat,11,23,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №3)",3 комнаты,101.96,22230.0,2266571.0,95.72,21785.0,2106577.0,95.72-101.96 кв м.,2.11-2.27 млн. грн.,21.8-22.2 тис. грн.,"50.4626427, 30.4963432"
151,57,flat,11,24,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №4",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №4)",1 комната,48.06,25394.0,1208084.0,42.0,25137.0,1066527.0,42-48.06 кв м.,1.07-1.21 млн. грн.,25.1-25.4 тис. грн.,"50.4626427, 30.4963432"
152,58,flat,11,24,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №4",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №4)",2 комнаты,76.68,24130.0,1813283.0,63.33,23647.0,1528153.0,63.33-76.68 кв м.,1.53-1.81 млн. грн.,23.6-24.1 тис. грн.,"50.4626427, 30.4963432"
153,59,flat,11,24,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
ж/б №4",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
ж/б №4)",3 комнаты,100.43,22230.0,2210233.0,95.21,22008.0,2095353.0,95.21-100.43 кв м.,2.1-2.21 млн. грн.,22.0-22.2 тис. грн.,"50.4626427, 30.4963432"
154,60,flat,11,25,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №1_x000D_
",Шевченківський р-н,10.2019,"При 100% оплаті -10%_x000D_
При 50% оплаті -5%_x000D_
",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №1_x000D_
)",1 комната,33.75,24975.0,842906.0,22.95,24975.0,573176.0,22.95-33.75 кв м.,0.57-0.84 млн. грн.,25.0-25.0 тис. грн.,"50.4626427, 30.4963432"
155,61,flat,11,26,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №2_x000D_
",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №2_x000D_
)",2 комнаты,72.09,24130.0,1739532.0,60.11,24130.0,1450454.0,60.11-72.09 кв м.,1.45-1.74 млн. грн.,24.1-24.1 тис. грн.,"50.4626427, 30.4963432"
156,62,flat,11,26,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №2_x000D_
",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №2_x000D_
)",4 комнаты,134.62,20127.0,2709456.0,131.67,20127.0,2650083.0,131.67-134.62 кв м.,2.65-2.71 млн. грн.,20.1-20.1 тис. грн.,"50.4626427, 30.4963432"
157,63,flat,11,27,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №3)",1 комната,45.76,25650.0,1173744.0,45.76,25650.0,1173744.0,45.76-45.76 кв м.,1.17-1.17 млн. грн.,25.6-25.6 тис. грн.,"50.4626427, 30.4963432"
158,64,flat,11,27,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №3)",2 комнаты,72.07,24130.0,1739049.0,55.67,24130.0,1343317.0,55.67-72.07 кв м.,1.34-1.74 млн. грн.,24.1-24.1 тис. грн.,"50.4626427, 30.4963432"
159,65,flat,11,27,ЖК — MIRAX,"вул. Глибочицька, 43_x000D_
Ж\В №3",Шевченківський р-н,10.2019,"При 100% оплаті_x000D_
-5%",https://kmb.ua/objects/419-zhk-mirax/,"ЖК — MIRAX (вул. Глибочицька, 43_x000D_
Ж\В №3)",4 комнаты,134.98,20127.0,2716702.0,131.76,20127.0,2651894.0,131.76-134.98 кв м.,2.65-2.72 млн. грн.,20.1-20.1 тис. грн.,"50.4626427, 30.4963432"
160,151,car,11,20,ЖК — MIRAX,"вул. Глибочицька, 43",Подільський р-н,10.2019,-10%,https://kmb.ua/objects/419-zhk-mirax/?type=4,"ЖК — MIRAX вул. Глибочицька, 43",,,,9999999.0,,,440000.0,,0.44-10.0 млн. грн.,,"50.4626427, 30.4963432"
161,186,noflat,11,26,ЖК — MIRAX,"вул. Глибочицька,43",Шевченківський р-н,,0%,https://kmb.ua/objects/419-zhk-mirax/?type=2,"ЖК — MIRAX вул. Глибочицька,43",приміщення для зберігання велосипедів,19.24,20000.0,347282.0,2.2,18050.0,41800.0,2.2-19.24 кв м.,0.04-0.35 млн. грн.,,"50.4626427, 30.4963432"
162,39,flat,9,17,ЖК — Обуховская,"вул.Обухівська,_x000D_
135-А, ж/б №3",Святошинський р-н,введений,15%,https://kmb.ua/objects/303-zhk-vul-obukhivska-iii-cherga/,"ЖК — Обуховская (вул.Обухівська,_x000D_
135-А, ж/б №3)",5 комнат,182.6,17575.0,3209195.0,182.6,17575.0,3209195.0,182.6-182.6 кв м.,3.21-3.21 млн. грн.,17.6-17.6 тис. грн.,"50.4655421, 30.3264917"
163,201,noflat,9,17,ЖК — Обуховская,"вул.Обухівська, 135-А, ж/б № 3",Святошинський -р-н,,0%,https://kmb.ua/objects/303-zhk-vul-obukhivska-iii-cherga/?type=2,"ЖК — Обуховская вул.Обухівська, 135-А, ж/б № 3",колясочні,4.45,14000.0,62300.0,3.39,14000.0,47460.0,3.39-4.45 кв м.,0.05-0.06 млн. грн.,,"50.4655421, 30.3264917"
164,202,noflat,9,317,ЖК — Обуховская,"вул.Обухівська, 135-А, ж/б № 4-5",Святошинський -р-н,,0%,https://kmb.ua/objects/303-zhk-vul-obukhivska-iii-cherga/?type=2,"ЖК — Обуховская вул.Обухівська, 135-А, ж/б № 4-5",колясочні,4.45,14000.0,62300.0,3.67,14000.0,51380.0,3.67-4.45 кв м.,0.05-0.06 млн. грн.,,"50.4655421, 30.3264917"
165,203,noflat,9,417,ЖК — Обуховская,"вул.Обухівська, 135-А, ж/б № 2",Святошинський -р-н,,20%,https://kmb.ua/objects/303-zhk-vul-obukhivska-iii-cherga/?type=2,"ЖК — Обуховская вул.Обухівська, 135-А, ж/б № 2",Нежитлове приміщення,102.3,22804.0,2332849.0,102.3,22804.0,2332849.0,102.3-102.3 кв м.,2.33-2.33 млн. грн.,,"50.4655421, 30.3264917"
166,136,car,111,115,"вул. Осіння, 33","Вул. Осіння, ж/б 33",Святошинський р-н,введений,-15%,https://kmb.ua/objects/109-zhk-vul-osinnya-33/,"вул. Осіння, 33 Вул. Осіння, ж/б 33",,,,9999999.0,,,147000.0,,0.15-10.0 млн. грн.,,"50.46640720000001, 30.34810969999999"
167,137,car,112,116,"пр-т Ак. Паладіна, 25,",перет вул. Палладіна та вул. Жовтневої,Святошинський р-н,введений,-15%,https://kmb.ua/objects/98-zhk-prosp-palladina-25/,"пр-т Ак. Паладіна, 25, перет вул. Палладіна та вул. Жовтневої",,,,9999999.0,,,161000.0,,0.16-10.0 млн. грн.,,"50.46718380000001, 30.354101"
168,138,car,113,117,"пр-т Ак. Паладіна, 25-А",перетин вул. Палладіна та вул. Жовтневої (2,Святошинський р-н,введений,-15%,https://kmb.ua/objects/136-prosp-akademika-palladina-25-a/,"пр-т Ак. Паладіна, 25-А перетин вул. Палладіна та вул. Жовтневої (2",,,,9999999.0,,,119000.0,,0.12-10.0 млн. грн.,,"50.46718380000001, 30.354101"
169,135,car,110,114,"вул. Ак. Булаховського, 5-Д","Булаховського, 5-а, корп.3",Святошинський р-н,введений,-15%,https://kmb.ua/objects/135-vul-bulakhovskogo-5-d/,"вул. Ак. Булаховського, 5-Д Булаховського, 5-а, корп.3",,,,9999999.0,,,100000.0,,0.1-10.0 млн. грн.,,"50.4695932, 30.3370225"
170,195,noflat,221,230,ЖК — Перова,"ЖК «Перовський» - Перова, 10-12, №1",Дніпровський р-н,,20%,https://kmb.ua/objects/101-zhk-bul-perova-10-a/,"ЖК — Перова ЖК «Перовський» - Перова, 10-12, №1",Офісне приміщення,286.3,22500.0,6441750.0,286.3,22500.0,6441750.0,286.3-286.3 кв м.,6.44-6.44 млн. грн.,,"50.4717101, 30.5993658"
171,196,noflat,221,231,ЖК — Перова,"ЖК «Перовський» - Перова, 10-12, №2",Дніпровський р-н,,20%,https://kmb.ua/objects/101-zhk-bul-perova-10-a/,"ЖК — Перова ЖК «Перовський» - Перова, 10-12, №2",Нежитлові приміщення,115.4,21000.0,2391900.0,113.9,19000.0,2192600.0,113.9-115.4 кв м.,2.19-2.39 млн. грн.,,"50.4717101, 30.5993658"
172,88,flat,16,35,ЖК — Rybalsky,"(вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9",Подільський р-н,введений,,https://kmb.ua/objects/4-zhk-vul-garmatna-39-g/,"ЖК — Rybalsky ((вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9)",1 комната,49.58,29000.0,1437820.0,45.92,29000.0,1331680.0,45.92-49.58 кв м.,1.33-1.44 млн. грн.,29.0-29.0 тис. грн.,"50.4794899, 30.5367081"
173,89,flat,16,35,ЖК — Rybalsky,"(вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9",Подільський р-н,введений,,https://kmb.ua/objects/4-zhk-vul-garmatna-39-g/,"ЖК — Rybalsky ((вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9)",2 комнаты,76.66,29000.0,2223140.0,45.17,29000.0,1309930.0,45.17-76.66 кв м.,1.31-2.22 млн. грн.,29.0-29.0 тис. грн.,"50.4794899, 30.5367081"
174,90,flat,16,35,ЖК — Rybalsky,"(вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9",Подільський р-н,введений,,https://kmb.ua/objects/4-zhk-vul-garmatna-39-g/,"ЖК — Rybalsky ((вул. Електриків, 23-б)_x000D_
ж/б 3 та ж/б 9)",3 комнаты,106.22,29000.0,3080380.0,81.22,29000.0,2355380.0,81.22-106.22 кв м.,2.36-3.08 млн. грн.,29.0-29.0 тис. грн.,"50.4794899, 30.5367081"
175,204,noflat,226,236,"ЖК ул. Осенняя, 33","вул.Осіння, 33",Святошинський -р-н,,20%,https://kmb.ua/objects/109-zhk-vul-osinnya-33/,"ЖК ул. Осенняя, 33 вул.Осіння, 33",Творчі майстерні,166.5,16000.0,2664000.0,91.9,16000.0,1470400.0,91.9-166.5 кв м.,1.47-2.66 млн. грн.,,"50.496274, 30.5214861"
